query	runtime_sec	exit_code	hits
s5-0181-0004	30	0	2
s5-0181-0005	31	0	1
s5-0181-0006	30	0	1
s5-0181-0007	30	0	0
s5-0181-0008	68	0	22
s5-0181-0009	224	0	0
s5-0181-0010	41	0	410
s5-0181-0011	32	0	21
s5-0181-0012	30	0	13
s5-0181-0013	31	0	0
s5-0181-0014	30	0	1
s5-0181-0015	233	0	0
s5-0181-0016	234	0	0
s5-0181-0017	30	0	0
s5-0181-0018	31	0	0
s5-0181-0019	30	0	0
s5-0181-0020	33	0	2
s5-0181-0021	32	0	0
s5-0181-0022	70	0	0
s5-0181-0023	31	0	0
s5-0181-0024	31	0	24
s5-0181-0025	31	0	2
s5-0181-0026	35	0	122
s5-0181-0027	31	0	0
s5-0181-0028	30	0	0
s5-0181-0029	227	0	0
s5-0181-0030	230	0	0
s5-0181-0031	33	0	0
s5-0182-0000	47	0	99
s5-0182-0001	39	0	12
s5-0182-0002	233	0	17
s5-0182-0003	32	0	4
s5-0182-0004	226	0	30
s5-0182-0005	225	0	0
s5-0182-0006	229	0	0
s5-0182-0007	67	0	0
s5-0182-0008	233	0	40
s5-0182-0009	234	0	3
s5-0182-0010	34	0	359
s5-0182-0011	32	0	37
s5-0182-0012	235	0	10
s5-0182-0013	236	0	9
s5-0182-0014	232	0	1
s5-0182-0015	230	0	0
s5-0182-0016	233	0	12
s5-0182-0017	232	0	17
s5-0182-0018	232	0	1
s5-0182-0019	234	0	2
s5-0182-0020	243	0	104
s5-0182-0021	263	0	726
s5-0182-0022	232	0	1
s5-0182-0023	234	0	18
s5-0182-0024	235	0	29
s5-0182-0025	231	0	3
s5-0182-0026	232	0	36
s5-0182-0027	230	0	3
s5-0182-0028	230	0	0
s5-0182-0029	235	0	0
s5-0182-0030	233	0	0
s5-0182-0031	234	0	0
s5-0183-0000	246	0	200
s5-0183-0001	237	0	30
s5-0183-0002	237	0	18
s5-0183-0003	31	0	5
s5-0183-0004	230	0	13
s5-0183-0005	230	0	14
s5-0183-0006	231	0	2
s5-0183-0007	231	0	1
s5-0183-0008	237	0	15
s5-0183-0009	31	0	1
s5-0183-0010	242	0	50
s5-0183-0011	33	0	3
s5-0183-0012	236	0	39
s5-0183-0013	236	0	29
s5-0183-0014	229	0	0
s5-0183-0015	30	0	0
s5-0183-0016	231	0	13
s5-0183-0017	30	0	4
s5-0183-0018	31	0	1
s5-0183-0019	227	0	1
s5-0183-0020	35	0	189
s5-0183-0021	33	0	57
s5-0183-0022	69	0	11
s5-0183-0023	32	0	1
s5-0183-0024	30	0	6
s5-0183-0025	30	0	1
s5-0183-0026	226	0	1
s5-0183-0027	31	0	0
s5-0183-0028	31	0	0
s5-0183-0029	30	0	0
s5-0183-0030	31	0	0
s5-0183-0031	31	0	0
s5-0184-0000	50	0	1
s5-0184-0001	50	0	2
s5-0184-0002	325	0	0
s5-0184-0003	87	0	0
s5-0184-0004	286	0	0
s5-0184-0005	40	0	0
s5-0184-0006	41	0	2
s5-0184-0007	38	0	0
s5-0184-0008	40	0	1
s5-0184-0009	39	0	0
s5-0184-0010	41	0	0
s5-0184-0011	40	0	1
s5-0184-0012	42	0	1
s5-0184-0013	41	0	0
s5-0184-0014	291	0	0
s5-0184-0015	290	0	0
s5-0184-0016	40	0	0
s5-0184-0017	39	0	0
s5-0184-0018	40	0	0
s5-0184-0019	282	0	0
s5-0184-0020	290	0	0
s5-0184-0021	85	0	0
s5-0184-0022	42	0	0
s5-0184-0023	288	0	0
s5-0184-0024	43	0	0
s5-0184-0025	43	0	0
s5-0184-0026	305	0	0
s5-0184-0027	304	0	0
s5-0184-0028	362	0	0
s5-0184-0029	362	0	0
s5-0184-0030	362	0	0
s5-0184-0031	361	0	0
s5-0185-0000	337	0	0
s5-0185-0001	334	0	0
s5-0185-0002	334	0	0
s5-0185-0003	328	0	0
s5-0185-0004	275	0	0
s5-0185-0005	288	0	0
s5-0185-0006	288	0	0
s5-0185-0007	285	0	0
s5-0185-0008	289	0	0
s5-0185-0009	288	0	0
s5-0185-0010	286	0	0
s5-0185-0011	294	0	0
s5-0185-0012	292	0	0
s5-0185-0013	297	0	0
s5-0185-0014	294	0	0
s5-0185-0015	300	0	0
s5-0185-0016	277	0	0
s5-0185-0017	280	0	0
s5-0185-0018	286	0	0
s5-0185-0019	40	0	0
s5-0185-0020	41	0	0
s5-0185-0021	299	0	0
s5-0185-0022	295	0	0
s5-0185-0023	41	0	0
s5-0185-0024	310	0	0
s5-0185-0025	308	0	0
s5-0185-0026	45	0	0
s5-0185-0027	309	0	0
s5-0185-0028	355	0	0
s5-0185-0029	52	0	0
s5-0185-0030	364	0	0
s5-0185-0031	54	0	0
s5-0186-0000	330	0	0
s5-0186-0001	333	0	0
s5-0186-0002	325	0	0
s5-0186-0003	321	0	0
s5-0186-0004	288	0	0
s5-0186-0005	40	0	0
s5-0186-0006	38	0	0
s5-0186-0007	39	0	0
s5-0186-0008	82	0	0
s5-0186-0009	40	0	0
s5-0186-0010	293	0	0
s5-0186-0011	39	0	0
s5-0186-0012	41	0	0
s5-0186-0013	41	0	0
s5-0186-0014	41	0	0
s5-0186-0015	42	0	0
s5-0186-0016	40	0	0
s5-0186-0017	38	0	0
s5-0186-0018	39	0	0
s5-0186-0019	38	0	0
s5-0186-0020	42	0	0
s5-0186-0021	42	0	0
s5-0186-0022	84	0	0
s5-0186-0023	42	0	0
s5-0186-0024	41	0	0
s5-0186-0025	42	0	0
s5-0186-0026	42	0	0
s5-0186-0027	44	0	0
s5-0186-0028	364	0	0
s5-0186-0029	54	0	0
s5-0186-0030	55	0	0
s5-0186-0031	54	0	0
s5-0187-0000	335	0	2
s5-0187-0001	48	0	1
s5-0187-0002	48	0	1
s5-0187-0003	49	0	0
s5-0187-0004	82	0	1
s5-0187-0005	40	0	0
s5-0187-0006	39	0	0
s5-0187-0007	38	0	0
s5-0187-0008	280	0	1
s5-0187-0009	281	0	0
s5-0187-0010	284	0	0
s5-0187-0011	40	0	0
s5-0187-0012	285	0	0
s5-0187-0013	42	0	0
s5-0187-0014	44	0	0
s5-0187-0015	289	0	0
s5-0187-0016	40	0	0
s5-0187-0017	40	0	0
s5-0187-0018	282	0	0
s5-0187-0019	287	0	0
s5-0187-0020	298	0	0
s5-0187-0021	41	0	0
s5-0187-0022	290	0	0
s5-0187-0023	290	0	0
s5-0187-0024	303	0	0
s5-0187-0025	306	0	0
s5-0187-0026	308	0	0
s5-0187-0027	308	0	0
s5-0187-0028	361	0	0
s5-0187-0029	53	0	0
s5-0187-0030	360	0	0
s5-0187-0031	365	0	0
s5-0188-0000	336	0	0
s5-0188-0001	330	0	0
s5-0188-0002	329	0	0
s5-0188-0003	330	0	0
s5-0188-0004	85	0	0
s5-0188-0005	285	0	2
s5-0188-0006	281	0	2
s5-0188-0007	41	0	0
s5-0188-0008	286	0	0
s5-0188-0009	40	0	0
s5-0188-0010	40	0	0
s5-0188-0011	42	0	0
s5-0188-0012	293	0	1
s5-0188-0013	287	0	0
s5-0188-0014	295	0	0
s5-0188-0015	40	0	0
s5-0188-0016	284	0	0
s5-0188-0017	282	0	0
s5-0188-0018	282	0	0
s5-0188-0019	283	0	0
s5-0188-0020	296	0	0
s5-0188-0021	41	0	0
s5-0188-0022	42	0	0
s5-0188-0023	285	0	0
s5-0188-0024	44	0	0
s5-0188-0025	300	0	0
s5-0188-0026	306	0	0
s5-0188-0027	43	0	0
s5-0188-0028	54	0	0
s5-0188-0029	353	0	0
s5-0188-0030	363	0	0
s5-0188-0031	358	0	0
s5-0189-0000	333	0	0
s5-0189-0001	331	0	0
s5-0189-0002	319	0	0
s5-0189-0003	47	0	0
s5-0189-0004	281	0	0
s5-0189-0005	285	0	0
s5-0189-0006	39	0	0
s5-0189-0007	82	0	0
s5-0189-0008	41	0	0
s5-0189-0009	40	0	0
s5-0189-0010	40	0	0
s5-0189-0011	41	0	0
s5-0189-0012	40	0	0
s5-0189-0013	41	0	0
s5-0189-0014	42	0	0
s5-0189-0015	42	0	0
s5-0189-0016	39	0	0
s5-0189-0017	40	0	0
s5-0189-0018	39	0	0
s5-0189-0019	39	0	0
s5-0189-0020	84	0	0
s5-0189-0021	42	0	0
s5-0189-0022	42	0	0
s5-0189-0023	41	0	0
s5-0189-0024	44	0	0
s5-0189-0025	42	0	0
s5-0189-0026	43	0	0
s5-0189-0027	44	0	0
s5-0189-0028	54	0	0
s5-0189-0029	357	0	0
s5-0189-0030	362	0	0
s5-0189-0031	54	0	0
s5-0190-0000	334	0	0
s5-0190-0001	50	0	0
s5-0190-0002	322	0	0
s5-0190-0003	326	0	0
s5-0190-0004	39	0	0
s5-0190-0005	39	0	0
s5-0190-0006	280	0	0
s5-0190-0007	82	0	0
s5-0190-0008	281	0	0
s5-0190-0009	40	0	0
s5-0190-0010	283	0	0
s5-0190-0011	282	0	0
s5-0190-0012	41	0	0
s5-0190-0013	294	0	0
s5-0190-0014	287	0	0
s5-0190-0015	40	0	0
s5-0190-0016	285	0	0
s5-0190-0017	41	0	0
s5-0190-0018	39	0	0
s5-0190-0019	280	0	0
s5-0190-0020	41	0	0
s5-0190-0021	299	0	0
s5-0190-0022	293	0	0
s5-0190-0023	292	0	0
s5-0190-0024	306	0	0
s5-0190-0025	303	0	0
s5-0190-0026	304	0	0
s5-0190-0027	44	0	0
s5-0190-0028	356	0	0
s5-0190-0029	364	0	0
s5-0190-0030	365	0	0
s5-0190-0031	354	0	0
s5-0191-0000	50	0	3
s5-0191-0001	333	0	0
s5-0191-0002	327	0	1
s5-0191-0003	329	0	0
s5-0191-0004	38	0	0
s5-0191-0005	40	0	0
s5-0191-0006	41	0	0
s5-0191-0007	283	0	0
s5-0191-0008	288	0	0
s5-0191-0009	290	0	1
s5-0191-0010	84	0	0
s5-0191-0011	290	0	0
s5-0191-0012	295	0	0
s5-0191-0013	291	0	0
s5-0191-0014	41	0	0
s5-0191-0015	42	0	0
s5-0191-0016	284	0	1
s5-0191-0017	280	0	0
s5-0191-0018	281	0	0
s5-0191-0019	281	0	0
s5-0191-0020	41	0	0
s5-0191-0021	304	0	0
s5-0191-0022	292	0	0
s5-0191-0023	42	0	0
s5-0191-0024	43	0	0
s5-0191-0025	45	0	0
s5-0191-0026	310	0	0
s5-0191-0027	295	0	0
s5-0191-0028	56	0	1
s5-0191-0029	54	0	0
s5-0191-0030	362	0	0
s5-0191-0031	362	0	0
s5-0192-0000	50	0	3
s5-0192-0001	49	0	0
s5-0192-0002	48	0	1
s5-0192-0003	326	0	0
s5-0192-0004	40	0	0
s5-0192-0005	82	0	0
s5-0192-0006	286	0	6
s5-0192-0007	287	0	2
s5-0192-0008	41	0	0
s5-0192-0009	39	0	0
s5-0192-0010	41	0	2
s5-0192-0011	40	0	0
s5-0192-0012	42	0	0
s5-0192-0013	41	0	0
s5-0192-0014	42	0	1
s5-0192-0015	43	0	1
s5-0192-0016	40	0	0
s5-0192-0017	38	0	0
s5-0192-0018	40	0	0
s5-0192-0019	83	0	0
s5-0192-0020	43	0	0
s5-0192-0021	43	0	2
s5-0192-0022	41	0	0
s5-0192-0023	285	0	0
s5-0192-0024	42	0	2
s5-0192-0025	44	0	0
s5-0192-0026	43	0	0
s5-0192-0027	298	0	0
s5-0192-0028	54	0	1
s5-0192-0029	360	0	0
s5-0192-0030	362	0	0
s5-0192-0031	358	0	0
s5-0193-0000	50	0	0
s5-0193-0001	328	0	0
s5-0193-0002	328	0	0
s5-0193-0003	330	0	0
s5-0193-0004	283	0	0
s5-0193-0005	283	0	0
s5-0193-0006	39	0	0
s5-0193-0007	281	0	0
s5-0193-0008	39	0	0
s5-0193-0009	40	0	0
s5-0193-0010	85	0	0
s5-0193-0011	40	0	0
s5-0193-0012	292	0	0
s5-0193-0013	291	0	0
s5-0193-0014	298	0	0
s5-0193-0015	294	0	0
s5-0193-0016	285	0	0
s5-0193-0017	39	0	0
s5-0193-0018	284	0	0
s5-0193-0019	285	0	0
s5-0193-0020	290	0	0
s5-0193-0021	297	0	0
s5-0193-0022	45	0	0
s5-0193-0023	41	0	0
s5-0193-0024	44	0	0
s5-0193-0025	44	0	0
s5-0193-0026	43	0	0
s5-0193-0027	305	0	0
s5-0193-0028	362	0	0
s5-0193-0029	363	0	0
s5-0193-0030	358	0	0
s5-0193-0031	364	0	0
s5-0194-0000	50	0	2
s5-0194-0001	331	0	0
s5-0194-0002	330	0	0
s5-0194-0003	326	0	0
s5-0194-0004	281	0	1
s5-0194-0005	284	0	0
s5-0194-0006	281	0	0
s5-0194-0007	286	0	0
s5-0194-0008	287	0	0
s5-0194-0009	39	0	0
s5-0194-0010	41	0	0
s5-0194-0011	41	0	2
s5-0194-0012	42	0	0
s5-0194-0013	293	0	0
s5-0194-0014	84	0	0
s5-0194-0015	296	0	0
s5-0194-0016	40	0	0
s5-0194-0017	279	0	0
s5-0194-0018	281	0	0
s5-0194-0019	282	0	0
s5-0194-0020	293	0	0
s5-0194-0021	292	0	0
s5-0194-0022	42	0	0
s5-0194-0023	40	0	0
s5-0194-0024	44	0	0
s5-0194-0025	306	0	0
s5-0194-0026	43	0	0
s5-0194-0027	44	0	0
s5-0194-0028	55	0	0
s5-0194-0029	364	0	0
s5-0194-0030	55	0	0
s5-0194-0031	53	0	0
s5-0195-0000	334	0	0
s5-0195-0001	50	0	1
s5-0195-0002	89	0	1
s5-0195-0003	48	0	0
s5-0195-0004	40	0	1
s5-0195-0005	285	0	1
s5-0195-0006	280	0	0
s5-0195-0007	40	0	0
s5-0195-0008	41	0	0
s5-0195-0009	40	0	0
s5-0195-0010	41	0	0
s5-0195-0011	42	0	0
s5-0195-0012	41	0	2
s5-0195-0013	44	0	0
s5-0195-0014	292	0	0
s5-0195-0015	42	0	0
s5-0195-0016	38	0	0
s5-0195-0017	40	0	1
s5-0195-0018	83	0	0
s5-0195-0019	40	0	0
s5-0195-0020	41	0	1
s5-0195-0021	288	0	0
s5-0195-0022	293	0	0
s5-0195-0023	289	0	0
s5-0195-0024	45	0	0
s5-0195-0025	299	0	0
s5-0195-0026	44	0	0
s5-0195-0027	42	0	0
s5-0195-0028	55	0	1
s5-0195-0029	55	0	0
s5-0195-0030	54	0	1
s5-0195-0031	362	0	0
s5-0196-0000	384	0	1539
s5-0196-0001	348	0	449
s5-0196-0002	359	0	984
s5-0196-0003	352	0	594
s5-0196-0004	303	0	390
s5-0196-0005	298	0	158
s5-0196-0006	294	0	133
s5-0196-0007	292	0	173
s5-0196-0008	310	0	678
s5-0196-0009	301	0	166
s5-0196-0010	157	0	386
s5-0196-0011	43	0	296
s5-0196-0012	52	0	927
s5-0196-0013	314	0	457
s5-0196-0014	313	0	388
s5-0196-0015	314	0	517
s5-0196-0016	286	0	365
s5-0196-0017	287	0	110
s5-0196-0018	290	0	432
s5-0196-0019	298	0	405
s5-0196-0020	338	0	1433
s5-0196-0021	311	0	430
s5-0196-0022	294	0	154
s5-0196-0023	294	0	259
s5-0196-0024	305	0	117
s5-0196-0025	310	0	32
s5-0196-0026	309	0	106
s5-0196-0027	318	0	130
s5-0196-0028	364	0	139
s5-0196-0029	360	0	37
s5-0196-0030	357	0	6
s5-0196-0031	356	0	6
s5-0197-0000	360	0	862
s5-0197-0001	338	0	192
s5-0197-0002	345	0	477
s5-0197-0003	330	0	74
s5-0197-0004	292	0	192
s5-0197-0005	287	0	57
s5-0197-0006	289	0	43
s5-0197-0007	286	0	14
s5-0197-0008	297	0	402
s5-0197-0009	291	0	99
s5-0197-0010	301	0	185
s5-0197-0011	287	0	52
s5-0197-0012	312	0	508
s5-0197-0013	304	0	251
s5-0197-0014	307	0	148
s5-0197-0015	302	0	91
s5-0197-0016	283	0	181
s5-0197-0017	287	0	56
s5-0197-0018	289	0	185
s5-0197-0019	281	0	70
s5-0197-0020	325	0	1011
s5-0197-0021	308	0	284
s5-0197-0022	296	0	101
s5-0197-0023	288	0	2
s5-0197-0024	311	0	64
s5-0197-0025	307	0	32
s5-0197-0026	311	0	51
s5-0197-0027	311	0	57
s5-0197-0028	367	0	65
s5-0197-0029	54	0	19
s5-0197-0030	56	0	1
s5-0197-0031	56	0	1
